1	Ohio State		37.66319729096041
2	Wisconsin		34.14394608561106
3	Michigan		33.78400806418834
4	Iowa		32.53754699209359
5	Michigan State		31.81875855750849
6	Northwestern		27.43297756286702
7	Penn State		25.805573331258795
8	Nebraska		24.28699851884151
9	Illinois		23.768703703894253
10	Minnesota		22.618979528153087
11	Indiana		22.206129042120384
12	Rutgers		16.3553274769011
13	Maryland		14.726564324685278
14	Purdue		13.273280904522334
