1	Western Kentucky		36.38408408240068
2	Southern Mississippi		32.198890415626686
3	Louisiana Tech		31.288405977922082
4	Middle Tennessee		26.65284540130605
5	Florida International		19.8569235587861
6	Florida Atlantic		18.14427463747094
7	Old Dominion		16.969036597978217
8	Rice		16.826058323763725
9	UTEP		15.414926652295174
10	UTSA		14.997539046634268
11	Charlotte		10.997407754247178
12	North Texas		5.354958255351053
