1	Houston		37.85251901233433
2	Navy		34.54576064242127
3	Memphis		31.540772175739562
4	South Florida		30.194592010966524
5	Temple		29.76700176448208
6	Cincinnati		25.771872430400343
7	East Carolina		22.995775712988788
8	Connecticut		22.486777787536255
9	Tulsa		20.478899236285503
10	Tulane		13.473287686799921
11	SMU		9.584218946977659
12	UCF		3.7682619063455403
