1	Boise State		36.90688064276362
2	San Diego State		35.87131578667145
3	Air Force		28.69480601893302
4	Utah State		24.718618437271168
5	San Jose State		24.164203554153794
6	Colorado State		24.08339681199528
7	Nevada		23.52490251545464
8	New Mexico		22.84350060117031
9	UNLV		17.713535800831597
10	Wyoming		12.845384341285492
11	Fresno State		12.114479464827275
12	Hawai'i		9.21719411572371
