1	Stanford		33.138037652731015
2	Utah		29.657974725988808
3	Washington		29.313188500798322
4	California		28.385624413041338
5	USC		28.282973791878128
6	UCLA		27.94966358660929
7	Oregon		27.68803396077941
8	Washington State		24.480431045800984
9	Arizona		23.698237779158102
10	Arizona State		23.18026738499391
11	Colorado		20.063588561129915
12	Oregon State		9.960093516634767
