1	Oklahoma		38.282685930939586
2	Baylor		37.31501710151536
3	TCU		35.29988427444249
4	West Virginia		31.1470457475888
5	Oklahoma State		30.326462363869123
6	Texas Tech		23.618329180436
7	Texas		19.679341770421754
8	Kansas State		18.38235724142514
9	Iowa State		15.889908440601632
10	Kansas		1.444539936356888
